c,time,vx,vy,V_net,ent,delta_entropy,div,delta_div,curl,delta_curl,theta,delta_theta,area,delta_area
663,0.078032494,15.53030409,2.615908525,15.7490737,625.2407593,123.1041857,0.153629469,0.700949543,0.043021583,-0.177811836,0.647180087,6.701772268,0.124023438,0.283502357
664,0.079314709,1.47353578,0.179999626,1.484488989,630.9401575,5.699398234,0.162106784,0.106882002,0.042625989,-0.004987646,0.877290702,2.901235074,0.10546875,-0.233937536
665,0.080510139,2.882762853,2.272854015,3.67099265,625.310758,-5.629399555,0.242987617,1.004604314,0.12600175,1.035593289,0,-10.89664864,0.113190104,0.095905363
666,0.080979586,2.411656894,4.111809117,4.766871426,546.412059,-78.89869895,0.276637333,0.415533323,0.170758733,0.552694645,0.374873472,4.629234251,0.119036458,0.072195407
667,0.083948135,5.54564257,0.840316411,5.608946709,571.6863475,25.27428849,0.329562447,0.630450141,0.217455874,0.556261796,0.5119877,1.633320719,0.114361979,-0.055682942
668,0.080343485,5.335133764,1.934632645,5.675073194,645.2487039,73.56235643,0.346693179,0.213218676,0.182649973,-0.433213729,0.610813353,1.230039412,0.110716146,-0.045378083
669,0.081885576,6.099233417,7.724747914,9.842376675,634.9568429,-10.29186105,0.406264118,0.727490018,0.035029947,-1.802759809,0.664475936,0.65533621,0.06484375,-0.560201173
670,0.078865051,5.9453413,9.771882757,11.43839044,497.3530751,-137.6037677,0.352928341,-0.676291671,0.040662643,0.071421955,0,-8.425480308,0.046992188,-0.226355809
671,0.078072786,53.17667325,51.30431577,73.89107791,802.5413489,305.1882738,0.069463688,-3.630774123,0.22538512,2.366028999,0.325288714,4.166480141,0.106184896,0.75817338
672,0.078285217,2.853617559,6.198404015,6.823733985,824.1468945,21.60554563,0.14909359,1.017176735,0.10330411,-1.559438859,0,-4.155174183,0.116875,0.136553292
673,0.079278231,8.429452643,5.353028213,9.98551866,820.9533617,-3.193532866,0.380549245,2.919536085,0.035079719,-0.860569037,0.856974349,10.80970579,0.150898438,0.429164945
674,0.07979393,2.822573545,0.649228902,2.896276849,791.6536738,-29.29968782,0.457226001,0.960934701,0.118814372,1.04938625,0.545205025,-3.907180956,0.159635417,0.109494283
675,0.078568935,2.860448315,0.62902632,2.928794748,811.0661726,19.41249873,0.551915396,1.205175994,0.205293357,1.100676551,0.713757821,2.145285475,0.142643229,-0.216271067
676,0.080480099,0.390880031,1.435328906,1.487600843,793.2379415,-17.82823103,0.561130358,0.114499881,0.184008992,-0.264467436,0.668341548,-0.564316825,0.137265625,-0.066819055
677,0.079990864,0.183531904,1.744949365,1.754574663,812.473707,19.2357655,0.564781017,0.045638451,0.19200978,0.100021282,0.707532427,0.48994195,0.140247396,0.037276392
678,0.080293894,1.605209071,3.317150467,3.685130036,834.8962329,22.42252585,0.573410799,0.107477442,0.267390466,0.938809688,0.798038603,1.127186278,0.108307292,-0.397789952
679,0.084666967,2.8655671,0.591050189,2.925887068,802.445293,-32.45093984,0.5466747,-0.315779576,0.31973857,0.618282499,0.719245417,-0.930624868,0.107330729,-0.011534162
680,0.082951069,6.823531888,6.446508385,9.387121912,662.9130551,-139.5322379,0.480079286,-0.802827685,0.291521355,-0.340166981,0.707931398,-0.136393897,0.095820313,-0.138761523
681,0.082961798,41.86068005,19.73125294,46.27784434,393.8482407,-269.0648144,0.259822295,-2.654920664,0.130669449,-1.938867171,0.497024407,-2.542218188,0.116171875,0.245312458
682,0.081812143,23.90635302,10.37434199,26.06032782,634.9416847,241.0934439,0.228084089,-0.387940033,0.068042923,-0.765491814,0.956544994,5.616777277,0.126445313,0.125573504
683,0.080146551,10.47507476,21.96492503,24.33485407,821.505864,186.5641793,0.342992125,1.43372402,0.024124936,-0.547971017,0.57897348,-4.711013874,0.127643229,0.014946578
684,0.087087631,15.97583281,15.78149326,22.45624109,1138.903986,317.3981221,0.419118575,0.874136193,0.010633749,-0.154915082,1.037674743,5.267122971,0.179635417,0.597010009
685,0.084880829,15.77860128,11.85391641,19.73523733,1436.816345,297.9123588,0.564768403,1.71593315,0.029687574,0.224477373,1.639806873,7.093853093,0.209388021,0.350522074
686,0.084757805,11.2354411,3.315485038,11.71441752,1263.038728,-173.7776171,0.550947915,-0.163058594,0.067102783,0.441436739,1.469070757,-2.014399929,0.149674479,-0.704519681
687,0.080259085,11.72739044,0.236806255,11.72978106,1112.947884,-150.0908432,0.53711827,-0.172312514,0.099259855,0.400665819,1.114048286,-4.423455267,0.119101563,-0.380927801
688,0.08742404,15.4283173,3.28033918,15.77319245,1336.453408,223.5055235,0.779240781,2.769518677,0.080822209,-0.210899032,1.157157715,0.493107261,0.343841146,2.570684033
689,0.080394983,4.526569202,7.427458082,8.698101075,1222.316916,-114.1364917,0.696804517,-1.025390654,0.1379931,0.711125095,1.315829323,1.97365061,0.153190104,-2.371429583
690,0.08191967,6.295625984,3.94380714,7.428897717,1117.171569,-105.1453478,0.571416159,-1.530625767,0.121502888,-0.201297337,1.048602721,-3.262056619,0.083710938,-0.848137774
691,0.081730127,1.334716095,1.351000924,1.899123627,1094.171199,-23.00036988,0.566324971,-0.062292663,0.130817645,0.113969683,1.04211509,-0.079378691,0.09,0.076949134
692,0.077934027,11.858497,23.30170662,26.14562071,788.2334345,-305.9377641,0.459202523,-1.374527308,0.335961965,2.632281798,0.575967668,-5.981308059,0.056940104,-0.424203615
693,0.081581116,14.96414609,18.58274712,23.85883817,612.3566629,-175.8767716,0.365403946,-1.149758458,0.383730102,0.585529339,0.674275934,1.205037038,0.083567708,0.326394214
694,0.09376502,25.20931504,27.38635166,37.22259827,770.5159511,158.1592882,0.265842431,-1.061819367,0.312745073,-0.757052348,1.112330936,4.671838173,0.087421875,0.041104525
695,0.083082438,28.40054709,14.82636027,32.03766586,859.7373702,89.22141913,0.591389101,3.918357232,0.128265951,-2.220434638,0.733350837,-4.561494701,0.14578125,0.702427333
696,0.081486702,15.11074201,2.989109868,15.40354835,902.4807382,42.743368,0.72755639,1.671036943,0.079709306,-0.595884278,1.087494628,4.346031718,0.029752604,-1.423896698
697,0.08373785,3.96078427,5.913079269,7.117044223,866.2000551,-36.28068313,0.713286448,-0.170412093,0.107984707,0.337665707,0.746357111,-4.073874794,0.030026042,0.003265399
698,0.084271431,2.800964897,1.168257879,3.034836211,826.7333393,-39.46671574,0.657007576,-0.667828598,0.176814032,0.816757529,0.718435977,-0.331323842,0.149960938,1.423197571
699,0.078243017,4.755953556,2.115221237,5.205118165,756.9513681,-69.78197125,0.531470494,-1.604450946,0.243086925,0.847013506,0.656220065,-0.795162478,0.110625,-0.50274055
700,0.079503536,0.535226156,0.661864599,0.851194329,755.4851555,-1.466212577,0.512806267,-0.234759699,0.228713678,-0.180787509,0.623895796,-0.406576505,0.099648438,-0.138063827
701,0.078187704,7.00101571,7.547062288,10.29428823,602.0790178,-153.4061377,0.422407991,-1.156169973,0.237355046,0.110520796,0.558517731,-0.836168102,0.061171875,-0.49210503
702,0.081861496,4.217238622,6.265859803,7.552886909,651.4473108,49.36829294,0.433384344,0.134084433,0.394184329,1.915788147,0.413721667,-1.768793281,0.048541667,-0.154287534
703,0.081317425,1.35368091,1.841936097,2.285865392,620.0914274,-31.35588336,0.396389202,-0.454947287,0.372832492,-0.262573945,0.55231247,1.704318633,0.047005208,-0.018894577
704,0.080178499,3.931849584,14.73083686,15.24654045,396.4412235,-223.6502039,0.270063542,-1.575555305,0.176894749,-2.443769154,0.39213678,-1.99773868,0.041302083,-0.071130354
705,0.081627131,5.938846677,13.1992824,14.47380239,220.3968999,-176.0443237,0.198333943,-0.878747041,0.092270964,-1.036711502,0,-4.804000555,0.042578125,0.015632568
706,0.080584288,27.64775296,34.1435787,43.933839,580.0719482,359.6750483,0.00101318,-2.448625763,0.162250284,0.868399063,0.733897877,9.1072081,0.077734375,0.436266809
707,0.080762148,18.66677925,15.80524579,24.45924042,923.2125767,343.1406285,0.021550011,0.254287821,0.246681727,1.045433358,1.069716577,4.158119967,0.096458333,0.231840767
708,0.079472303,4.170752221,0.589681203,4.212231951,950.2155817,27.00300501,0.108073003,1.088718824,0.172036514,-0.93926073,1.138874485,0.870213968,0.115546875,0.240191121
709,0.082553625,0.805074733,1.205949381,1.449985943,919.6515369,-30.56404478,0.077795077,-0.366766771,0.231252058,0.71729793,0.907116962,-2.807357316,0.106315104,-0.111827564
710,0.081836939,30.63704639,12.9775284,33.27228358,1389.744011,470.0924738,0.208985554,1.603071661,0.296791358,0.800852294,1.087340704,2.202229758,0.162200521,0.682887428
711,0.080398083,8.773600604,7.163498996,11.32659637,1556.777752,167.0337418,0.236066641,0.336837471,0.360908562,0.79749667,1.066415324,-0.260272126,0.147513021,-0.182684705
712,0.080725193,17.5227063,7.069568699,18.89507972,1275.770472,-281.0072802,0.398211197,2.008599167,0.102742734,-3.19808251,1.361614142,3.656836316,0.235833333,1.094086111
713,0.078439713,14.51567542,2.767115983,14.77706885,1085.636754,-190.1337182,0.42640357,0.359414548,0.043120374,-0.760104262,1.177903896,-2.342056593,0.260755208,0.317720122
714,0.082047462,23.57100333,4.117651483,23.92795963,1401.292109,315.6553551,0.672845844,3.003655036,0.152032151,1.327424074,1.545149049,4.476008667,0.610065104,4.257412543
715,0.081554174,3.999061277,9.807607591,10.59158429,1259.499631,-141.7924782,0.702307071,0.361247317,0.265613205,1.392706806,1.201007688,-4.21978842,0.16203125,-5.493696151
716,0.081957102,15.38395556,8.065918292,17.3702368,1002.072446,-257.427185,0.665972528,-0.443336116,0.16729546,-1.199624467,0.828751207,-4.542089371,0.173255208,0.136949185
717,0.083972692,2.265775983,12.7677512,12.96723608,867.6173357,-134.4551104,0.556864851,-1.29932331,0.287046543,1.426071726,0.776439883,-0.622956375,0.055651042,-1.400504892
718,0.082806349,3.166937669,17.0272251,17.31923465,747.5014189,-120.1159168,0.382871959,-2.101202313,0.556371881,3.252472096,0.833859937,0.693425742,0.040091146,-0.187907039
719,0.086925268,5.194124915,0.310874122,5.203419679,692.2867176,-55.21470127,0.404200878,0.245370758,0.537899462,-0.212509207,0.765422234,-0.787316562,0.049361979,0.106652916
720,0.08346653,60.79207414,52.54052818,80.35037884,980.8806706,288.593953,0.4055986,0.016745896,0.080718293,-5.47741914,1.382967222,7.39871407,0.114648438,0.782187285
721,0.084435225,37.10292684,31.97408664,48.97927518,1542.883138,562.0024675,0.463948958,0.691066527,0.15833322,0.919224499,1.154178371,-2.70963751,0.198789063,0.99651094
722,0.080129862,3.054490566,14.63541711,14.95076408,1304.114713,-238.7684256,0.591407855,1.590654149,0.342228733,2.294968548,0.937284481,-2.706779774,0.232096354,0.415666406
723,0.080343246,6.820844693,18.86006172,20.05556906,1048.536022,-255.5786907,0.44364247,-1.839176177,0.444864405,1.277464838,0.923957324,-0.165877754,0.170364583,-0.768350466
724,0.083138466,6.635993993,1.49930052,6.80325792,946.8951315,-101.6408903,0.465049255,0.257483524,0.443247084,-0.019453346,0.822191424,-1.224053145,0.12484375,-0.54753035
725,0.083721638,11.23075635,3.848070761,11.87171162,772.7612263,-174.1339052,0.485937151,0.2494922,0.319115544,-1.482669751,0.626533398,-2.337006668,0.071471354,-0.63749823
726,0.081218719,0.547047821,0.73583848,0.916907622,778.1382494,5.377023104,0.4927667,0.084088371,0.287935388,-0.383903568,0.648109081,0.265649138,0.07859375,0.087694018
727,0.079629421,0.941880466,3.291825245,3.423923518,827.4576726,49.31942316,0.519409819,0.334588871,0.32389981,0.451647415,0.927562532,3.509424623,0.104075521,0.320004471
728,0.079345465,2.932892658,3.822196442,4.81778424,753.2694952,-74.18817736,0.46599059,-0.673248667,0.260740686,-0.796001698,0.650237241,-3.495162477,0.080768229,-0.293744472
729,0.081404448,3.289711487,8.671258118,9.274315016,620.7854195,-132.4840758,0.379224281,-1.065866933,0.169726738,-1.118046374,0.509877775,-1.724223565,0.085481771,0.057902754
730,0.082418442,3.607655697,8.73884717,9.454238705,492.809534,-127.9758855,0.342342995,-0.447488273,0.111109587,-0.711214026,0.414515144,-1.157054521,0.07671875,-0.106323544
731,0.079535723,17.35607436,23.52948201,29.23815727,229.0022081,-263.8073259,0.184744135,-1.981485232,0.002514566,-1.365361588,0,-5.211685137,0.079635417,0.036671153
732,0.080872297,20.23006335,18.52150029,27.42811397,464.9212262,235.9190182,0.135862863,-0.604425419,0.035194354,0.40409125,0.740889465,9.161226894,0.105729167,0.32265375
733,0.080375433,5.057889481,1.533266815,5.285182412,478.694548,13.77332172,0.233620483,1.216262439,0.016392048,-0.233930995,0.719304801,-0.268548026,0.100898438,-0.060102061
734,0.078170776,6.703290631,5.46752739,8.650315662,588.3431485,109.6486005,0.259170526,0.326849034,0.047022471,0.391839812,0.924242339,2.621664353,0.122526042,0.276671221
735,0.08028245,35.59627572,27.3598999,44.89609078,1268.607319,680.2641709,0.601533356,4.264479112,0.082763136,0.445186526,1.24093051,3.944674981,0.756328125,7.89465301
736,0.07978034,1.019808036,1.999844764,2.244858016,1265.698087,-2.909232868,0.632815714,0.392106104,0.046849752,-0.450153306,1.323657313,1.036932195,0.279296875,-5.979308296
737,0.080339193,12.70929802,3.906979666,13.29626813,1082.850119,-182.8479679,0.671511394,0.481653829,0.073190517,0.327869421,0.925195858,-4.959739309,0.466419271,2.329154527
738,0.082351208,0.488331794,3.706337436,3.738369314,1049.286339,-33.56377978,0.696032193,0.297758826,0.08292238,0.118175116,0.968237816,0.522663359,0.483489583,0.207286729
739,0.08065486,3.302377582,14.51826916,14.88911808,864.0608365,-185.2255023,0.614268819,-1.013743933,0.227218684,1.789059023,0.749317248,-2.714288628,0.167604167,-3.916508174
740,0.079341173,5.483393119,8.305945259,9.952704494,724.6003146,-139.4605219,0.499142344,-1.451030657,0.306085741,0.994024327,0.75805127,0.11008183,0.046432292,-1.527225653
741,0.081828833,0.606129564,10.30436935,10.32218101,667.6918536,-56.90846108,0.404655028,-1.154694666,0.463611331,1.925062178,0.871301993,1.383995338,0.026510417,-0.243457891
742,0.079311371,8.163934684,6.492554318,10.43087202,524.5283226,-143.1635309,0.321770107,-1.045057223,0.408074322,-0.700240194,0.416351754,-5.736254885,0.017291667,-0.116234909
743,0.08001709,15.83165817,1.849956264,15.93937699,334.9193402,-189.6089825,0.190663966,-1.638476742,0.265001635,-1.788026625,0.343902521,-0.905421992,0.031432292,0.176720061
744,0.081761837,7.022267379,2.850100173,7.578608721,352.3785141,17.45917395,0.222165982,0.385289969,0.225348302,-0.484985838,0.416638629,0.889609505,0.058098958,0.326150532
745,0.086214304,36.28503089,46.24426141,58.78039793,991.7400063,639.3614921,0.398663977,2.047200841,0.076887659,-1.721995491,1.469838287,12.21606636,0.126263021,0.790635189
746,0.08277607,14.48690251,7.17490987,16.166313,1026.255637,34.51563088,0.490635618,1.111089735,0.155198567,0.946057343,0.934585501,-6.466274467,0.191458333,0.787610632
747,0.080527306,5.450050714,7.63425395,9.380025915,968.2003343,-58.05530284,0.716762086,2.808071944,0.154504977,-0.008613111,0.846716538,-1.091169795,0.084765625,-1.324925844
748,0.079054356,7.653438544,7.946323339,11.0326414,802.0563065,-166.1440278,0.606842086,-1.390435717,0.062867598,-1.159169252,0.628475138,-2.760649907,0.046263021,-0.487039631
749,0.0822258,2.01232399,0.326178718,2.038587844,777.9356202,-24.12068626,0.569580964,-0.453156099,0.06319901,0.004030503,0.720756371,1.122290483,0.091328125,0.548065259
750,0.079735041,7.028983396,4.145073866,8.160162066,658.0641396,-119.8714806,0.472071694,-1.222916159,0.103491473,0.505329441,0.590828909,-1.629490133,0.072994792,-0.229928187
751,0.079558134,1.63748315,0.755316553,1.803289816,649.7668303,-8.297309256,0.445074165,-0.339343412,0.133345397,0.375246659,0.554594383,-0.45544716,0.068997396,-0.050244967
752,0.083312988,4.448859767,3.701959929,5.787647237,565.0629626,-84.70386771,0.372295354,-0.873559014,0.154979961,0.259678166,0.519811577,-0.417495591,0.049453125,-0.234588523
753,0.07848978,0.414434589,0.17012146,0.447992567,562.8164305,-2.246532141,0.388019451,0.200333048,0.178336459,0.297573747,0.526591606,0.086381045,0.05875,0.118446949
754,0.07811451,5.440600698,11.29253722,12.53481283,384.5055721,-178.3108584,0.272200446,-1.48268235,0.082659608,-1.224828167,0.36171878,-2.110655589,0.031523438,-0.348546802
755,0.079120636,4.187119744,8.29517939,9.292038144,270.6928833,-113.8126888,0.229673331,-0.537497126,0.054626671,-0.35430626,0.269668657,-1.16341486,0.043763021,0.154695209
756,0.079489231,30.02426741,18.71006776,35.37687478,343.4285866,72.73570328,0.134001806,-1.203578451,0.007351385,-0.594738247,0,-3.392518116,0.081510417,0.474874336
757,0.080602169,8.741801922,5.078026539,10.10967133,474.5583583,131.1297717,0.20734976,0.909999758,0.021809618,0.179377707,0.589546793,7.314279499,0.081458333,-0.000646178
758,0.081126928,10.260221,22.1266687,24.3897848,788.6225138,314.0641556,0.372136333,2.031219176,0.080109332,0.718623463,0.814347961,2.770980895,0.119973958,0.47475759
759,0.079361439,16.24994902,14.37043894,21.69263373,1123.001349,334.3788356,0.583120609,2.658523839,0.125148364,0.567517843,1.134836536,4.038341295,0.335299479,2.713226023
760,0.081925154,4.969824111,1.07906562,5.085620347,1198.51032,75.50897088,0.706664362,1.508007575,0.055230498,-0.853435883,1.175298866,0.493893848,0.581419271,3.004202988
761,0.08144021,7.414911425,5.745388552,9.38031988,1054.780354,-143.7299666,0.713075388,0.078720644,0.06217859,0.085315253,0.950120115,-2.764957869,0.690039063,1.33373663
762,0.082295895,7.575062544,5.169417456,9.1708478,916.441479,-138.3388747,0.618544889,-1.148666031,0.045301656,-0.205076265,0.80411973,-1.774090744,0.2071875,-5.867261845
763,0.080085516,1.420741111,1.507202225,2.071271072,913.8958539,-2.545625042,0.645799777,0.340322317,0.040053663,-0.065529857,0.809171141,0.063075206,0.193815104,-0.166976458
764,0.082186937,17.26857619,20.7197546,26.97242952,504.3696747,-409.5261792,0.353084034,-3.561584757,0.128256195,1.073194041,0.444475751,-4.437388731,0.024882813,-2.055464009
765,0.079306126,2.602682642,0.086706155,2.604126512,535.8347888,31.46511408,0.335611977,-0.220311567,0.186816304,0.73840588,0.525601307,1.022941862,0.010026042,-0.187334468
766,0.078442574,8.15493299,4.825179337,9.475509892,615.1145474,79.27975858,0.363965963,0.3614617,0.385698475,2.535385596,0.546356564,0.264591735,0.013776042,0.047805673
767,0.082023859,4.654607301,3.939962496,6.098251684,524.4871016,-90.62744579,0.342087262,-0.266735814,0.328051702,-0.70280494,0.415512696,-1.595192784,0.009895833,-0.04730585
768,0.07954216,13.86653516,8.239586441,16.12983515,297.2497322,-227.2373694,0.192523076,-1.880313358,0.213017505,-1.446204091,0.249785855,-2.083509437,0.002578125,-0.091997858
769,0.080453634,1.362166454,0.588060854,1.483682249,292.7122675,-4.5374647,0.20532139,0.159076879,0.205135916,-0.097964356,0,-3.104718102,0.018020833,0.191945441
770,0.080990076,19.66758675,25.33996829,32.07690698,468.9721549,176.2598874,0.230751677,0.313992635,0.026479285,-2.205907685,0.345775909,4.269361452,0.073138021,0.680542483
771,0.079651356,19.15035548,27.28021715,33.33086201,916.7755862,447.8034313,0.456521618,2.83447706,0.223356262,2.471734162,1.014850806,8.400044057,0.154296875,1.018926212
772,0.08044672,18.80332874,5.47541932,19.58431486,934.2416061,17.46601987,0.774756836,3.955850754,0.120831325,-1.274445214,0.83930934,-2.18208357,0.093567708,-0.754899225
773,0.081112623,1.261948727,1.412107397,1.893822032,930.3581671,-3.883438951,0.736820432,-0.467700376,0.08671603,-0.420591687,0.883676553,0.546982841,0.082447917,-0.137090766
774,0.078696728,0.161867987,0.340547718,0.377059668,938.5341333,8.175966159,0.686466004,-0.639854147,0.120995339,0.435587474,0.83524889,-0.615370735,0.096484375,0.178361397
775,0.08178091,0.698981625,1.229160707,1.41400543,915.8215429,-22.71259043,0.660467822,-0.317900377,0.102544552,-0.225612392,0.836571799,0.016176263,0.010833333,-1.047323161
776,0.082774878,5.25144963,3.53085558,6.328085361,822.5155404,-93.30600247,0.567184643,-1.126950365,0.128677586,0.315712152,0.743767203,-1.121168628,0.079036458,0.823959238
777,0.083319902,1.121323097,0.471413714,1.216386607,817.6575582,-4.857982189,0.568053798,0.010431533,0.153629007,0.29946531,0.813905322,0.841793094,0.093372396,0.172058981
778,0.081788778,5.726879569,5.093433211,7.664216299,701.2902493,-116.3673089,0.480610508,-1.06913554,0.157647812,0.049136385,0.581022825,-2.847364904,0.06015625,-0.406121066
779,0.079068899,2.81132805,0.384830816,2.837544741,670.950995,-30.33925424,0.450215966,-0.384405784,0.208184068,0.639142023,0.561535713,-0.246457362,0.080273438,0.254426048
780,0.081807375,6.733295432,7.629315464,10.17564356,514.3884804,-156.5625147,0.36002306,-1.102503361,0.207481716,-0.00858544,0.45735657,-1.273468839,0.038776042,-0.507257394
781,0.078522921,8.812048606,3.631588054,9.531035223,402.9042881,-111.4841923,0.31951485,-0.515877528,0.208645947,0.014826646,0.219602588,-3.027829069,0.053958333,0.193348535
782,0.079779387,32.10041504,26.62960122,41.70818033,394.9954874,-7.908800691,0.204794315,-1.437972128,0.036609763,-2.156398931,0.660089892,5.521317257,0.081197917,0.34143636
783,0.081223965,15.11787997,14.61802931,21.02943356,671.207892,276.2124046,0.261541439,0.698650002,0.020021012,-0.204234692,0.808659309,1.829132795,0.097005208,0.194613643
784,0.080802202,17.66057645,20.19653389,26.82901306,1040.354815,369.1469227,0.411126215,1.85124628,0.038175286,0.224675493,0.734325189,-0.919951666,0.164882813,0.840046463
785,0.080269814,2.515186705,4.69730471,5.328305144,1094.433288,54.07847309,0.415658642,0.056464898,0.007480455,-0.382395696,0.673096738,-0.762783024,0.159739583,-0.064074263
786,0.080771685,8.066693197,13.38585404,15.62858367,1312.103392,217.6701046,0.53683349,1.500214447,0.013571299,0.075408155,1.197109341,6.487577983,0.266901042,1.326720605
787,0.091650486,6.704691498,0.530887685,6.725676904,1236.391552,-75.71184026,0.524121619,-0.138699438,0.036760592,0.25301877,1.461426364,2.883967501,0.603294271,3.670392203
788,0.093520164,12.3463058,11.22072067,16.68340011,979.2879949,-257.1035572,0.533100571,0.096010865,0.004705439,-0.342761947,1.004772184,-4.88294885,0.142942708,-4.922484525
789,0.081225634,16.13068483,14.68081847,21.81113073,646.9550683,-332.3329266,0.409239053,-1.52490676,0.081895371,0.950314932,0.712396853,-3.599545095,0.050104167,-1.142970975
790,0.079496861,6.566008694,3.890645469,7.632142054,682.962041,36.00697264,0.459123285,0.627499398,0.26472398,2.299821754,0.669377937,-0.541139808,0.039947917,-0.127756618
791,0.079687834,6.69665642,11.00868779,12.88551179,506.1973996,-176.7646414,0.258033799,-2.523465338,0.386955268,1.533876402,0.476696653,-2.417951091,0.007994792,-0.400978713
792,0.080312014,3.75330007,4.197418775,5.630771332,537.3719993,31.17459972,0.270150856,0.150874781,0.471517409,1.0529202,0.512830551,0.449918967,0.007382813,-0.00762002
793,0.080374479,2.103386339,2.333086102,3.141261665,499.5029683,-37.86903099,0.252644329,-0.217812009,0.431833308,-0.493740071,0.518985376,0.076576855,0.008372396,0.012312159
794,0.082609892,3.815908454,3.431002121,5.131562421,471.1682844,-28.33468396,0.21372582,-0.47111197,0.427711118,-0.049899477,0.490056824,-0.350182664,0.007096354,-0.015446596
795,0.080617189,1.433658477,2.709050008,3.065016896,480.1131144,8.944830087,0.205774793,-0.098626949,0.45411741,0.32755163,0.486995185,-0.037977489,0.016458333,0.116128821
796,0.080325842,14.91475465,4.899700162,15.69894799,395.7203153,-84.39279916,0.225840618,0.249805352,0.272868299,-2.25642342,0.488103878,0.013802443,0.034830729,0.228723352
797,0.08155179,8.795821073,10.94289133,14.0397058,401.9332038,6.21288851,0.307446927,1.000668512,0.09141162,-2.225048387,0.437673483,-0.618384896,0.031901042,-0.035924257
798,0.084165573,25.22695887,25.79636061,36.08118172,604.6243684,202.6911646,0.404298859,1.150730977,0.269634833,2.117531038,0,-5.200148546,0.04328125,0.135212153
799,0.088190794,7.573741732,5.826183162,9.555415954,694.2713003,89.64693192,0.477541073,0.830497271,0.25009361,-0.221578944,0.541717608,6.142564138,0.051848958,0.09714969
800,0.084742308,6.272370786,9.346696305,11.25625902,862.1659931,167.8946928,0.514195694,0.432542162,0.259269194,0.108276308,1.060982815,6.127579251,0.10203125,0.592175184
801,0.082725525,1.283181933,0.27874682,1.313109159,872.818052,10.65205894,0.512370837,-0.022059173,0.268258668,0.108666262,0.913558367,-1.78209141,0.128515625,0.320147561
802,0.080085278,2.746315844,3.940591845,4.803177573,798.2673311,-74.55072091,0.478811245,-0.419048215,0.242993156,-0.315482604,0.846221805,-0.840810749,0.107018229,-0.268431308
803,0.081792355,4.244562071,4.186907311,5.96208856,708.1551414,-90.11218974,0.411726505,-0.820183499,0.190155742,-0.645994528,0.748735473,-1.191875847,0.085104167,-0.267923116
804,0.082803965,0.257331266,2.154973342,2.170283273,735.3472725,27.1921311,0.439488948,0.335279149,0.244175045,0.652375801,0.829991312,0.981303719,0.073632813,-0.138536291
805,0.087576628,0.915902475,2.405662521,2.574119171,774.077667,38.73039451,0.479507219,0.456951501,0.268293124,0.275394015,0.730282541,-1.138531744,0.096653646,0.262865035
806,0.084458113,0.267247255,1.488859137,1.512654165,753.5893543,-20.48831266,0.46606727,-0.159131537,0.245662828,-0.267946981,0.721857074,-0.099759122,0.084453125,-0.14445647
807,0.082417727,3.975245377,7.860868986,8.808849926,623.5471407,-130.0422136,0.35843624,-1.30592088,0.164355905,-0.986522268,0.658078411,-0.773846418,0.059335938,-0.304754675
808,0.079524517,3.578801252,7.76383208,8.548971106,501.3951671,-122.1519737,0.30206159,-0.708896474,0.099259238,-0.818573563,0.44346478,-2.698710277,0.044036458,-0.192386948
809,0.077605247,4.709605312,6.817325396,8.285910194,387.8619601,-113.533207,0.287791727,-0.183877556,0.117297989,0.232442416,0.36233528,-1.04541255,0.031575521,-0.160568233
810,0.080501318,6.698278094,7.564962796,10.10423632,254.2258458,-133.6361143,0.185939612,-1.265222956,0.057133651,-0.747370846,0.24433683,-1.465795254,0.044427083,0.159644125
811,0.080404997,22.6316818,23.39699338,32.55168691,401.3083713,147.0825256,0.144119571,-0.520117434,0.070644911,0.168040051,0.580920229,4.186100515,0.084986979,0.504444965
812,0.080508947,25.43649894,13.2885213,28.69843683,742.8541402,341.5457689,0.195699085,0.640668096,0.080788348,0.125991433,0.936642353,4.418417272,0.107851563,0.284000525
813,0.083949089,17.8049453,8.944166067,19.92521477,1000.050564,257.1964234,0.290808819,1.132945395,0.14436814,0.757361299,0.707738896,-2.726693754,0.157942708,0.596684805
814,0.0848248,17.96857847,14.85725619,23.31539992,1356.050041,355.9994771,0.50853128,2.566731187,0.131528403,-0.151367718,1.460592465,8.87539452,0.252903646,1.11949497
815,0.081149101,1.674193422,0.199545327,1.686043283,1334.382877,-21.66716377,0.629898382,1.495606245,0.154520381,0.283330041,1.316857221,-1.771248753,0.355286458,1.261662926
816,0.080988884,3.595094612,5.961849111,6.961921437,1442.440475,108.0575983,0.682685073,0.651776986,0.149311932,-0.064310668,1.284574255,-0.398609842,0.804114583,5.541848498
817,0.07961607,23.92849118,21.25462487,32.00518347,945.1959863,-497.244489,0.527748976,-1.946040505,0.15645054,0.089662899,0.833668649,-5.663499933,0.178854167,-7.853444892
818,0.079703569,6.333458011,3.340862073,7.160590043,992.1710127,46.9750264,0.532212848,0.056005916,0.434322861,3.48632217,0.742031792,-1.14972086,0.164505208,-0.180029056
819,0.078626156,0.003123726,3.863802844,3.863804106,961.9866085,-30.18440415,0.504657754,-0.350457083,0.558266326,1.576364302,0.713442319,-0.363612762,0.148177083,-0.207667853
820,0.079364777,16.48786542,16.06394381,23.01955684,641.3831641,-320.6034444,0.290563801,-2.697594098,0.484927803,-0.924068911,0.633184577,-1.011251397,0.026158854,-1.537435552
